Expr1000,CoverClass,Species,Percent,Height,Notes,CoverType,PlotID,LifeForm,Binomial,Date
9/4/2024,V,BRIGRA,2,19,,Aerial,SFF2V-227,Forb,Brickellia grandiflora,9/4/2024
8/22/2024,V,BRIGRA,1,,missing height,Aerial,SFF4V-204,Forb,Brickellia grandiflora,8/22/2024
9/5/2024,V,BRIGRA,T,N/A,,Basal,SFS4V-33,Forb,Brickellia grandiflora,9/5/2024
8/22/2024,V,BRIGRA,T,N/A,,Basal,SFF4V-204,Forb,Brickellia grandiflora,8/22/2024
8/22/2024,V,BRIGRA,T,10,,Aerial,SFF4V-203,Forb,Brickellia grandiflora,8/22/2024
9/20/2024,V,CERMON,1,137,dead,Aerial,SFF3V-295,Shrub,Cercocarpus montanus,9/20/2024
9/20/2024,V,CERMON,T,N/A,,Basal,SFF3V-294,Shrub,Cercocarpus montanus,9/20/2024
9/20/2024,V,CERMON,1,55,dead,Aerial,SFF3V-296,Shrub,Cercocarpus montanus,9/20/2024
9/20/2024,V,CERMON,1,55,,Aerial,SFF3V-294,Shrub,Cercocarpus montanus,9/20/2024
9/20/2024,V,CERMON,1,75,,Aerial,SFF3V-298,Shrub,Cercocarpus montanus,9/20/2024
9/12/2024,V,CHEPRA,T,N/A,,Basal,SFF8V-271,Forb,Chenopodium pratericola,9/12/2024
9/12/2024,V,CHEPRA,T,42,,Aerial,SFF8V-262,Forb,Chenopodium pratericola,9/12/2024
9/12/2024,V,CHEPRA,T,N/A,,Basal,SFF8V-262,Forb,Chenopodium pratericola,9/12/2024
9/12/2024,V,CHEPRA,1,41,,Aerial,SFF8V-271,Forb,Chenopodium pratericola,9/12/2024
9/18/2024,V,CLECOL,T,5,,Aerial,SFF6V-291,Forb,Clematis columbiana,9/18/2024
8/28/2024,V,CLECOL,2,10,,Aerial,SFF10V-213,Forb,Clematis columbiana,8/28/2024
9/18/2024,V,CLECOL,1,N/A,,Basal,SFF6V-291,Forb,Clematis columbiana,9/18/2024
8/28/2024,V,CLECOL,T,N/A,,Basal,SFF10V-213,Forb,Clematis columbiana,8/28/2024
9/4/2024,V,COLPAR,T,1,,Aerial,SFF2V-232,Forb,Collinsia parviflora,9/4/2024
9/4/2024,V,COLPAR,T,N/A,,Basal,SFF2V-232,Forb,Collinsia parviflora,9/4/2024
9/4/2024,V,COMDIA,T,N/A,,Basal,SFF2V-236,Forb,Commelina dianthifolia,9/4/2024
9/4/2024,V,COMDIA,T,,,Aerial,SFF2V-236,Forb,Commelina dianthifolia,9/4/2024
9/12/2024,V,DYSGRA,T,N/A,,Basal,SFF8V-270,Forb,Dysphania graveolens,9/12/2024
9/12/2024,V,DYSGRA,T,N/A,,Basal,SFF8V-282,Forb,Dysphania graveolens,9/12/2024
9/12/2024,V,DYSGRA,T,N/A,,Basal,SFF8V-264,Forb,Dysphania graveolens,9/12/2024
9/12/2024,V,DYSGRA,T,14,,Aerial,SFF8V-264,Forb,Dysphania graveolens,9/12/2024
9/12/2024,V,DYSGRA,T,1,,Aerial,SFF8V-277,Forb,Dysphania graveolens,9/12/2024
9/12/2024,V,DYSGRA,T,N/A,,Basal,SFF8V-271,Forb,Dysphania graveolens,9/12/2024
9/11/2024,V,DYSGRA,T,4,,Aerial,SFF7V-256,Forb,Dysphania graveolens,9/11/2024
9/12/2024,V,DYSGRA,T,N/A,,Basal,SFF8V-284,Forb,Dysphania graveolens,9/12/2024
9/12/2024,V,DYSGRA,T,20,,Aerial,SFF8V-284,Forb,Dysphania graveolens,9/12/2024
9/12/2024,V,DYSGRA,1,83,,Aerial,SFF8V-284,Forb,Dysphania graveolens,9/12/2024
9/12/2024,V,DYSGRA,T,6,,Aerial,SFF8V-270,Forb,Dysphania graveolens,9/12/2024
9/12/2024,V,DYSGRA,2,42,,Aerial,SFF8V-271,Forb,Dysphania graveolens,9/12/2024
9/12/2024,V,DYSGRA,T,22,,Aerial,SFF8V-283,Forb,Dysphania graveolens,9/12/2024
9/12/2024,V,DYSGRA,T,N/A,,Basal,SFF8V-283,Forb,Dysphania graveolens,9/12/2024
9/4/2024,V,DYSGRA,T,7,,Aerial,SFF2V-227,Forb,Dysphania graveolens,9/4/2024
9/12/2024,V,DYSGRA,T,14,,Aerial,SFF8V-282,Forb,Dysphania graveolens,9/12/2024
9/12/2024,V,DYSGRA,T,29,,Aerial,SFF8V-272,Forb,Dysphania graveolens,9/12/2024
9/11/2024,V,DYSGRA,T,N/A,,Basal,SFF7V-256,Forb,Dysphania graveolens,9/11/2024
9/12/2024,V,DYSGRA,T,N/A,,Basal,SFF8V-281,Forb,Dysphania graveolens,9/12/2024
9/12/2024,V,DYSGRA,T,12,,Aerial,SFF8V-281,Forb,Dysphania graveolens,9/12/2024
9/12/2024,V,DYSGRA,T,N/A,,Basal,SFF8V-265,Forb,Dysphania graveolens,9/12/2024
9/12/2024,V,DYSGRA,T,N/A,,Basal,SFF8V-272,Forb,Dysphania graveolens,9/12/2024
9/12/2024,V,DYSGRA,T,10,,Aerial,SFF8V-265,Forb,Dysphania graveolens,9/12/2024
9/12/2024,V,DYSGRA,T,N/A,,Basal,SFF8V-277,Forb,Dysphania graveolens,9/12/2024
9/12/2024,V,DYSGRA,T,N/A,,Basal,SFF8V-284,Forb,Dysphania graveolens,9/12/2024
9/4/2024,V,DYSGRA,T,N/A,,Basal,SFF2V-227,Forb,Dysphania graveolens,9/4/2024
8/22/2024,V,DRAAUR,1,2,,Aerial,SFF4V-202,Forb,Draba auera,8/22/2024
8/29/2024,V,DRAAUR,T,N/A,,Basal,SFF9V-222,Forb,Draba auera,8/29/2024
8/22/2024,V,DRAAUR,T,N/A,,Basal,SFF4V-205,Forb,Draba auera,8/22/2024
8/22/2024,V,DRAAUR,2,25,,Aerial,SFF4V-201,Forb,Draba auera,8/22/2024
8/29/2024,V,DRAAUR,1,5,,Aerial,SFF9V-222,Forb,Draba auera,8/29/2024
8/22/2024,V,DRAAUR,1,7,,Aerial,SFF4V-205,Forb,Draba auera,8/22/2024
8/22/2024,V,DRAAUR,T,N/A,,Basal,SFF4V-202,Forb,Draba auera,8/22/2024
8/22/2024,V,DRAAUR,T,N/A,,Basal,SFF4V-201,Forb,Draba auera,8/22/2024
9/12/2024,V,ERICAN,T,N/A,,Basal,SFF8V-277,Forb,Erigeron canadensis,9/12/2024
9/12/2024,V,ERICAN,T,13,,Aerial,SFF8V-277,Forb,Erigeron canadensis,9/12/2024
9/12/2024,V,ERIFLA,T,N/A,,Basal,SFF8V-279,Forb,Erigeron flagellaris,9/12/2024
9/12/2024,V,ERIFLA,T,20,,Aerial,SFF8V-279,Forb,Erigeron flagellaris,9/12/2024
8/29/2024,V,ERIFOR,1,N/A,,Basal,SFF9V-219,Forb,Erigeron formosissimus,8/29/2024
8/29/2024,V,ERIFOR,T,N/A,,Basal,SFF9V-222,Forb,Erigeron formosissimus,8/29/2024
8/29/2024,V,ERIFOR,T,N/A,,Basal,SFF9V-221,Forb,Erigeron formosissimus,8/29/2024
8/29/2024,V,ERIFOR,T,3,,Aerial,SFF9V-221,Forb,Erigeron formosissimus,8/29/2024
8/29/2024,V,ERIFOR,1,4,,Aerial,SFF9V-219,Forb,Erigeron formosissimus,8/29/2024
8/29/2024,V,ERIFOR,1,5,,Aerial,SFF9V-222,Forb,Erigeron formosissimus,8/29/2024
9/18/2024,V,ERIFOR,T,N/A,,Basal,SFF6V-289,Forb,Erigeron formosissimus,9/18/2024
9/18/2024,V,ERIFOR,T,8,,Aerial,SFF6V-289,Forb,Erigeron formosissimus,9/18/2024
9/18/2024,V,ERIFOR,T,N/A,,Basal,SFF6V-287,Forb,Erigeron formosissimus,9/18/2024
9/18/2024,V,ERIFOR,T,5,,Aerial,SFF6V-287,Forb,Erigeron formosissimus,9/18/2024
9/12/2024,V,ERIJAM,T,6,,Aerial,SFF8V-274,Forb,Eriogonum jamesii,9/12/2024
9/12/2024,V,ERIJAM,T,N/A,,Basal,SFF8V-274,Forb,Eriogonum jamesii,9/12/2024
9/11/2024,V,ERIVRE,1,N/A,,Basal,SFF7V-256,Forb,Erigeron vreelandii,9/11/2024
9/11/2024,V,ERIVRE,2,38,,Aerial,SFF7V-256,Forb,Erigeron vreelandii,9/11/2024
9/12/2024,V,ERYCAP,T,N/A,,Basal,SFF8V-282,Forb,Erysimum capitatum,9/12/2024
9/12/2024,V,ERYCAP,T,2,,Aerial,SFF8V-282,Forb,Erysimum capitatum,9/12/2024
9/12/2024,V,ERYCAP,T,N/A,,Basal,SFF8V-281,Forb,Erysimum capitatum,9/12/2024
9/12/2024,V,ERYCAP,T,5,,Aerial,SFF8V-281,Forb,Erysimum capitatum,9/12/2024
9/12/2024,V,ERYCAP,T,N/A,tall mustard,Basal,SFF8V-284,Forb,Erysimum capitatum,9/12/2024
9/12/2024,V,ERYCAP,T,17,tall mustard; Erysimum capitatum,Aerial,SFF8V-284,Forb,Erysimum capitatum,9/12/2024
9/12/2024,V,ERYCAP,T,4,,Aerial,SFF8V-278,Forb,Erysimum capitatum,9/12/2024
9/12/2024,V,ERYCAP,T,N/A,,Basal,SFF8V-278,Forb,Erysimum capitatum,9/12/2024
9/12/2024,V,EUPREV,T,N/A,,Basal,SFF8V-274,Forb,Euphorbia revoluta,9/12/2024
9/12/2024,V,EUPREV,T,2,,Aerial,SFF8V-274,Forb,Euphorbia revoluta,9/12/2024
9/4/2024,V,FORB,T,N/A,,Basal,SFF2V-239,Forb,Unknown forb,9/4/2024
9/4/2024,V,FORB,T,1,CERMON?,Aerial,SFF2V-239,Forb,Unknown forb,9/4/2024
8/22/2024,V,FRAVES,T,N/A,,Basal,SFF4V-202,Forb,Fragaria vesca,8/22/2024
9/18/2024,V,FRAVES,T,N/A,,Basal,SFF6V-290,Forb,Fragaria vesca,9/18/2024
9/18/2024,V,FRAVES,T,2,,Aerial,SFF6V-290,Forb,Fragaria vesca,9/18/2024
8/22/2024,V,FRAVES,2,3,,Aerial,SFF4V-202,Forb,Fragaria vesca,8/22/2024
8/22/2024,V,GALBOR,T,N/A,,Basal,SFF4V-202,Forb,Galium boreale,8/22/2024
9/4/2024,V,GALBOR,T,21,,Aerial,SFF2V-242,Forb,Galium boreale,9/4/2024
9/4/2024,V,GALBOR,T,N/A,,Basal,SFF2V-242,Forb,Galium boreale,9/4/2024
8/22/2024,V,GALBOR,1,15,,Aerial,SFF4V-202,Forb,Galium boreale,8/22/2024
9/18/2024,V,GOOOBL,T,2,,Aerial,SFF6V-290,Forb,Goodyera oblongifolia,9/18/2024
9/18/2024,V,GOOOBL,T,N/A,,Basal,SFF6V-290,Forb,Goodyera oblongifolia,9/18/2024
9/12/2024,V,HEDDRU,T,N/A,,Basal,SFF8V-279,Forb,Hedeoma drummondii,9/12/2024
9/12/2024,V,HEDDRU,T,19,,Aerial,SFF8V-279,Forb,Hedeoma drummondii,9/12/2024
9/12/2024,V,HEDDRU,T,N/A,,Basal,SFF8V-265,Forb,Hedeoma drummondii,9/12/2024
9/12/2024,V,HEDDRU,T,12,,Aerial,SFF8V-265,Forb,Hedeoma drummondii,9/12/2024
9/12/2024,V,HELMUL,3,43,,Aerial,SFF8V-265,Forb,Heliomeris multiflora,9/12/2024
9/12/2024,V,HELMUL,T,N/A,,Basal,SFF8V-265,Forb,Heliomeris multiflora,9/12/2024
9/12/2024,V,HYMRIC,,25,missing cover,Aerial,SFF8V-275,Forb,Hymenoxys richardsonii,9/12/2024
9/12/2024,V,HYMRIC,0,25,missing cover,Aerial,SFF8V-275,Forb,Hymenoxys richardsonii,9/12/2024
9/10/2024,V,LATLAN,T,N/A,,Basal,SFF5V-250,Forb,Lathyrus lanszwertii,9/10/2024
9/10/2024,V,LATLAN,2,16,Lathyrus lanszwetii,Aerial,SFF5V-250,Forb,Lathyrus lanszwertii,9/10/2024
9/12/2024,V,MIRLIN,T,N/A,,Basal,SFF8V-263,Forb,Mirabilis linearis,9/12/2024
9/12/2024,V,MIRLIN,T,N/A,,Basal,SFF8V-277,Forb,Mirabilis linearis,9/12/2024
9/12/2024,V,MIRLIN,T,N/A,,Basal,SFF8V-272,Forb,Mirabilis linearis,9/12/2024
9/12/2024,V,MIRLIN,T,19,,Aerial,SFF8V-272,Forb,Mirabilis linearis,9/12/2024
9/12/2024,V,MIRLIN,T,4,,Aerial,SFF8V-277,Forb,Mirabilis linearis,9/12/2024
9/12/2024,V,MIRLIN,T,12,,Aerial,SFF8V-280,Forb,Mirabilis linearis,9/12/2024
9/12/2024,V,MIRLIN,T,N/A,,Basal,SFF8V-280,Forb,Mirabilis linearis,9/12/2024
9/12/2024,V,MIRLIN,T,9,,Aerial,SFF8V-263,Forb,Mirabilis linearis,9/12/2024
9/12/2024,V,MIRLIN,T,10,,Aerial,SFF8V-282,Forb,Mirabilis linearis,9/12/2024
9/12/2024,V,MIRLIN,T,27,,Aerial,SFF8V-271,Forb,Mirabilis linearis,9/12/2024
9/12/2024,V,MIRLIN,T,N/A,,Basal,SFF8V-282,Forb,Mirabilis linearis,9/12/2024
9/12/2024,V,MIRLIN,T,N/A,,Basal,SFF8V-271,Forb,Mirabilis linearis,9/12/2024
9/11/2024,V,MUHTRI,2,17,,Aerial,SFF7V-256,Graminoid,Muhlenbergia tricholepis,9/11/2024
9/11/2024,V,MUHTRI,1,N/A,,Basal,SFF7V-256,Graminoid,Muhlenbergia tricholepis,9/11/2024
9/11/2024,V,NAMDIC,T,N/A,,Basal,SFF7V-260,Forb,Nama dichtoma,9/11/2024
9/4/2024,V,NAMDIC,T,7,,Aerial,SFF2V-233,Forb,Nama dichtoma,9/4/2024
9/12/2024,V,NAMDIC,T,6,,Aerial,SFF8V-281,Forb,Nama dichtoma,9/12/2024
9/12/2024,V,NAMDIC,T,N/A,,Basal,SFF8V-281,Forb,Nama dichtoma,9/12/2024
9/4/2024,V,NAMDIC,T,N/A,,Basal,SFF2V-233,Forb,Nama dichtoma,9/4/2024
9/11/2024,V,NAMDIC,T,8,,Aerial,SFF7V-260,Forb,Nama dichtoma,9/11/2024
8/22/2024,V,NOCFEN,T,N/A,,Basal,SFF4V-201,Forb,Noccaea fendleri,8/22/2024
8/22/2024,V,NOCFEN,T,10,,Aerial,SFF4V-201,Forb,Noccaea fendleri,8/22/2024
9/12/2024,V,OENCES,T,N/A,,Basal,SFF8V-265,Forb,Oenthera cespitosa,9/12/2024
9/12/2024,V,OENCES,T,12,,Aerial,SFF8V-265,Forb,Oenthera cespitosa,9/12/2024
9/4/2024,V,PAXMYR,2,9,,Aerial,SFF2V-225,Shrub,Paxistima myrsinites,9/4/2024
9/4/2024,V,PAXMYR,T,N/A,,Basal,SFF2V-225,Shrub,Paxistima myrsinites,9/4/2024
8/29/2024,V,PENJAM,T,4,,Aerial,SFF9V-224,Forb,Penstemon jamesii,8/29/2024
8/29/2024,V,PENJAM,T,N/A,,Basal,SFF9V-222,Forb,Penstemon jamesii,8/29/2024
8/29/2024,V,PENJAM,T,N/A,,Basal,SFF9V-224,Forb,Penstemon jamesii,8/29/2024
8/29/2024,V,PENJAM,T,3,,Aerial,SFF9V-222,Forb,Penstemon jamesii,8/29/2024
9/12/2024,V,QUUN,1,N/A,,Basal,SFF8V-263,Tree,Quercus undulata,9/12/2024
9/12/2024,V,QUUN,T,N/A,,Basal,SFF8V-282,Tree,Quercus undulata,9/12/2024
9/12/2024,V,QUUN,T,6,,Aerial,SFF8V-282,Tree,Quercus undulata,9/12/2024
9/12/2024,V,QUUN,2,41,dead,Aerial,SFF8V-263,Tree,Quercus undulata,9/12/2024
9/12/2024,V,QUUN,25,42,,Aerial,SFF8V-263,Tree,Quercus undulata,9/12/2024
9/12/2024,V,QUUN,40,137,,Aerial,SFF8V-272,Tree,Quercus undulata,9/12/2024
9/12/2024,V,QUUN,1,56,,Aerial,SFF8V-283,Tree,Quercus undulata,9/12/2024
9/12/2024,V,QUUN,T,N/A,dead,Basal,SFF8V-263,Tree,Quercus undulata,9/12/2024
8/22/2024,V,SAXBRO,2,N/A,,Basal,SFF4V-202,Forb,Saxifraga bronchialis,8/22/2024
8/22/2024,V,SAXBRO,2,2,,Aerial,SFF4V-202,Forb,Saxifraga bronchialis,8/22/2024
8/28/2024,V,SOLWRI,2,48,,Aerial,SFF10V-215,Forb,Solidago wrightii,8/28/2024
9/4/2024,V,SOLWRI,T,N/A,,Basal,SFF2V-226,Forb,Solidago wrightii,9/4/2024
9/4/2024,V,SOLWRI,1,16,,Aerial,SFF2V-226,Forb,Solidago wrightii,9/4/2024
8/28/2024,V,SOLWRI,3,41,,Aerial,SFF10V-213,Forb,Solidago wrightii,8/28/2024
8/28/2024,V,SOLWRI,T,N/A,,Basal,SFF10V-215,Forb,Solidago wrightii,8/28/2024
8/28/2024,V,SOLWRI,T,N/A,,Basal,SFF10V-213,Forb,Solidago wrightii,8/28/2024
9/18/2024,V,SYMROT,1,9,,Aerial,SFF6V-291,Shrub,Symphoricarpos rotundifolia,9/18/2024
9/18/2024,V,SYMROT,T,N/A,,Basal,SFF6V-291,Shrub,Symphoricarpos rotundifolia,9/18/2024
9/18/2024,V,SYMROT,T,N/A,,Basal,SFF6V-288,Shrub,Symphoricarpos rotundifolia,9/18/2024
9/18/2024,V,SYMROT,2,N/A,,Basal,SFF6V-292,Shrub,Symphoricarpos rotundifolia,9/18/2024
9/18/2024,V,SYMROT,70,137,,Aerial,SFF6V-292,Shrub,Symphoricarpos rotundifolia,9/18/2024
9/18/2024,V,SYMROT,5,130,,Aerial,SFF6V-288,Shrub,Symphoricarpos rotundifolia,9/18/2024
9/18/2024,V,SYMROT,10,120,,Aerial,SFF6V-290,Shrub,Symphoricarpos rotundifolia,9/18/2024
9/18/2024,V,SYMROT,1,N/A,,Basal,SFF6V-290,Shrub,Symphoricarpos rotundifolia,9/18/2024
9/10/2024,V,SYMSPA,T,6,,Aerial,SFF5V-250,Forb,Symphyotrichum spathulatum,9/10/2024
9/10/2024,V,SYMSPA,T,N/A,,Basal,SFF5V-250,Forb,Symphyotrichum spathulatum,9/10/2024
8/26/2024,V,TETARG,T,N/A,,Basal,SFF1V-211,Forb,Tetraneuris argentea,8/26/2024
8/26/2024,V,TETARG,1,5,,Aerial,SFF1V-211,Forb,Tetraneuris argentea,8/26/2024
